nohup: ignoring input
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 28]             868
              ReLU-2                   [-1, 28]               0
            Linear-3                   [-1, 24]             696
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 20]             500
              ReLU-6                   [-1, 20]               0
            Linear-7                   [-1, 16]             336
            Linear-8                   [-1, 16]             336
================================================================
Total params: 2,736
Trainable params: 2,736
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
encoder: None
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Linear-1                   [-1, 20]             340
              ReLU-2                   [-1, 20]               0
            Linear-3                   [-1, 24]             504
              ReLU-4                   [-1, 24]               0
            Linear-5                   [-1, 28]             700
              ReLU-6                   [-1, 28]               0
            Linear-7                   [-1, 30]             870
================================================================
Total params: 2,414
Trainable params: 2,414
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.00
Params size (MB): 0.01
Estimated Total Size (MB): 0.01
----------------------------------------------------------------
decoder: None
epoch=100, loss=1.99e-02, min_loss=1.98e-02, kld=20.39, recon=1.89e-02, size_dis=0.120, mean_size=3.13, max_size=251.57(997), time=2.88
epoch=60800, loss=7.02e-03, min_loss=6.98e-03, kld=12.45, recon=6.40e-03, size_dis=0.036, mean_size=0.36, max_size=44.20(497), time=2407.31
epoch=60900, loss=7.12e-03, min_loss=6.97e-03, kld=12.33, recon=6.51e-03, size_dis=0.036, mean_size=0.37, max_size=43.19(496), time=2410.37
epoch=61000, loss=7.02e-03, min_loss=6.99e-03, kld=12.26, recon=6.41e-03, size_dis=0.036, mean_size=0.35, max_size=37.22(496), time=2413.70

8584, 35791, acc=2.62e-02, 3.08e-02, 4.12e-02, cov=2.59e-02, 3.51e-02, 7.03e-02

epoch=61100, loss=7.10e-03, min_loss=6.98e-03, kld=12.06, recon=6.50e-03, size_dis=0.037, mean_size=0.34, max_size=29.24(496), time=2426.04
epoch=61200, loss=7.05e-03, min_loss=6.99e-03, kld=12.20, recon=6.44e-03, size_dis=0.037, mean_size=0.34, max_size=34.25(497), time=2428.87
epoch=61300, loss=7.02e-03, min_loss=6.99e-03, kld=12.33, recon=6.40e-03, size_dis=0.036, mean_size=0.35, max_size=44.08(496), time=2431.94
epoch=61400, loss=7.11e-03, min_loss=6.98e-03, kld=12.39, recon=6.49e-03, size_dis=0.037, mean_size=0.35, max_size=39.13(497), time=2435.15
epoch=61500, loss=7.07e-03, min_loss=6.99e-03, kld=12.33, recon=6.46e-03, size_dis=0.036, mean_size=0.33, max_size=28.82(496), time=2438.14
epoch=61600, loss=7.07e-03, min_loss=6.99e-03, kld=12.36, recon=6.45e-03, size_dis=0.036, mean_size=0.34, max_size=35.67(496), time=2441.26
epoch=61700, loss=7.06e-03, min_loss=6.99e-03, kld=12.25, recon=6.45e-03, size_dis=0.036, mean_size=0.32, max_size=25.89(497), time=2444.49
epoch=61800, loss=7.11e-03, min_loss=6.99e-03, kld=12.31, recon=6.49e-03, size_dis=0.037, mean_size=0.36, max_size=40.43(497), time=2447.48
epoch=61900, loss=7.09e-03, min_loss=7.01e-03, kld=12.14, recon=6.49e-03, size_dis=0.037, mean_size=0.33, max_size=28.87(497), time=2450.64
epoch=62000, loss=7.52e-03, min_loss=6.99e-03, kld=12.33, recon=6.90e-03, size_dis=0.038, mean_size=0.59, max_size=263.58(995), time=2453.98

7860, 35791, acc=2.50e-02, 2.94e-02, 4.01e-02, cov=2.68e-02, 3.59e-02, 7.30e-02

epoch=62100, loss=7.01e-03, min_loss=6.96e-03, kld=12.48, recon=6.39e-03, size_dis=0.036, mean_size=0.34, max_size=32.42(496), time=2466.04
epoch=62200, loss=7.02e-03, min_loss=6.97e-03, kld=12.31, recon=6.40e-03, size_dis=0.036, mean_size=0.34, max_size=37.17(496), time=2469.12
epoch=62300, loss=7.05e-03, min_loss=6.97e-03, kld=12.40, recon=6.43e-03, size_dis=0.036, mean_size=0.33, max_size=33.28(496), time=2472.42
epoch=62400, loss=7.07e-03, min_loss=6.99e-03, kld=12.20, recon=6.46e-03, size_dis=0.036, mean_size=0.31, max_size=17.93(497), time=2475.74
epoch=62500, loss=7.06e-03, min_loss=6.96e-03, kld=12.36, recon=6.44e-03, size_dis=0.036, mean_size=0.32, max_size=27.58(496), time=2478.92
epoch=62600, loss=7.04e-03, min_loss=7.00e-03, kld=12.37, recon=6.42e-03, size_dis=0.036, mean_size=0.33, max_size=29.21(496), time=2482.12
epoch=62700, loss=7.16e-03, min_loss=6.99e-03, kld=12.30, recon=6.54e-03, size_dis=0.037, mean_size=0.31, max_size=19.79(496), time=2485.14
epoch=62800, loss=7.05e-03, min_loss=6.98e-03, kld=12.26, recon=6.43e-03, size_dis=0.036, mean_size=0.31, max_size=23.12(496), time=2488.19
epoch=62900, loss=7.05e-03, min_loss=6.98e-03, kld=12.48, recon=6.42e-03, size_dis=0.036, mean_size=0.32, max_size=25.40(496), time=2491.26
epoch=63000, loss=7.06e-03, min_loss=6.96e-03, kld=12.19, recon=6.45e-03, size_dis=0.036, mean_size=0.34, max_size=36.09(497), time=2494.60

8919, 35791, acc=2.56e-02, 3.15e-02, 4.32e-02, cov=2.77e-02, 3.89e-02, 9.17e-02

epoch=63100, loss=7.03e-03, min_loss=6.97e-03, kld=12.29, recon=6.41e-03, size_dis=0.036, mean_size=0.34, max_size=37.33(497), time=2507.37
epoch=63200, loss=7.09e-03, min_loss=6.98e-03, kld=12.15, recon=6.48e-03, size_dis=0.036, mean_size=0.34, max_size=40.95(497), time=2510.61
epoch=63300, loss=7.06e-03, min_loss=7.00e-03, kld=12.26, recon=6.45e-03, size_dis=0.036, mean_size=0.32, max_size=24.59(497), time=2513.66
epoch=63400, loss=7.18e-03, min_loss=6.96e-03, kld=12.09, recon=6.58e-03, size_dis=0.037, mean_size=0.31, max_size=22.58(496), time=2516.77
epoch=63500, loss=7.01e-03, min_loss=6.96e-03, kld=12.31, recon=6.39e-03, size_dis=0.036, mean_size=0.33, max_size=31.62(496), time=2519.78
epoch=63600, loss=7.06e-03, min_loss=6.97e-03, kld=12.24, recon=6.45e-03, size_dis=0.036, mean_size=0.31, max_size=18.42(497), time=2522.87
epoch=63700, loss=6.99e-03, min_loss=6.96e-03, kld=12.27, recon=6.38e-03, size_dis=0.036, mean_size=0.33, max_size=28.41(496), time=2526.26
epoch=63800, loss=7.04e-03, min_loss=6.97e-03, kld=12.21, recon=6.43e-03, size_dis=0.036, mean_size=0.31, max_size=21.81(496), time=2529.38
epoch=63900, loss=7.00e-03, min_loss=6.98e-03, kld=12.27, recon=6.39e-03, size_dis=0.036, mean_size=0.34, max_size=44.76(496), time=2532.41
epoch=64000, loss=7.04e-03, min_loss=6.95e-03, kld=12.13, recon=6.44e-03, size_dis=0.036, mean_size=0.33, max_size=30.28(497), time=2535.35

7893, 35791, acc=2.44e-02, 2.83e-02, 4.72e-02, cov=2.67e-02, 3.55e-02, 6.75e-02

epoch=64100, loss=7.05e-03, min_loss=6.96e-03, kld=12.27, recon=6.44e-03, size_dis=0.036, mean_size=0.31, max_size=17.51(497), time=2548.11
epoch=64200, loss=7.09e-03, min_loss=6.97e-03, kld=12.23, recon=6.48e-03, size_dis=0.036, mean_size=0.31, max_size=16.23(496), time=2551.27
epoch=64300, loss=7.03e-03, min_loss=6.98e-03, kld=12.46, recon=6.41e-03, size_dis=0.036, mean_size=0.31, max_size=13.17(497), time=2554.49
epoch=64400, loss=7.06e-03, min_loss=6.99e-03, kld=12.33, recon=6.45e-03, size_dis=0.036, mean_size=0.31, max_size=19.88(496), time=2557.53
epoch=64500, loss=7.07e-03, min_loss=6.98e-03, kld=12.20, recon=6.46e-03, size_dis=0.036, mean_size=0.33, max_size=33.47(496), time=2560.76
epoch=64600, loss=7.06e-03, min_loss=6.97e-03, kld=12.38, recon=6.44e-03, size_dis=0.036, mean_size=0.33, max_size=32.63(497), time=2563.84
epoch=64700, loss=7.32e-03, min_loss=6.96e-03, kld=12.24, recon=6.71e-03, size_dis=0.037, mean_size=0.35, max_size=24.99(497), time=2567.06
epoch=64800, loss=7.02e-03, min_loss=6.97e-03, kld=12.27, recon=6.41e-03, size_dis=0.036, mean_size=0.31, max_size=19.68(497), time=2570.21
epoch=64900, loss=7.05e-03, min_loss=6.97e-03, kld=12.20, recon=6.44e-03, size_dis=0.036, mean_size=0.32, max_size=24.41(496), time=2573.54
epoch=65000, loss=7.00e-03, min_loss=6.96e-03, kld=12.41, recon=6.38e-03, size_dis=0.036, mean_size=0.33, max_size=30.12(496), time=2576.71

7570, 35791, acc=2.48e-02, 2.93e-02, 3.79e-02, cov=2.68e-02, 3.54e-02, 6.96e-02

epoch=65100, loss=7.12e-03, min_loss=6.97e-03, kld=12.25, recon=6.51e-03, size_dis=0.036, mean_size=0.32, max_size=21.10(497), time=2591.21
epoch=65200, loss=7.06e-03, min_loss=6.95e-03, kld=12.35, recon=6.45e-03, size_dis=0.036, mean_size=0.33, max_size=32.98(496), time=2594.33
epoch=65300, loss=7.04e-03, min_loss=6.94e-03, kld=12.11, recon=6.43e-03, size_dis=0.036, mean_size=0.33, max_size=30.61(497), time=2597.60
epoch=65400, loss=7.04e-03, min_loss=6.97e-03, kld=12.12, recon=6.44e-03, size_dis=0.036, mean_size=0.31, max_size=18.62(497), time=2600.76
epoch=65500, loss=7.11e-03, min_loss=6.98e-03, kld=12.24, recon=6.50e-03, size_dis=0.036, mean_size=0.32, max_size=26.41(496), time=2603.91
epoch=65600, loss=7.11e-03, min_loss=6.97e-03, kld=12.23, recon=6.50e-03, size_dis=0.036, mean_size=0.30, max_size=17.82(496), time=2607.13
epoch=65700, loss=7.19e-03, min_loss=6.98e-03, kld=12.16, recon=6.58e-03, size_dis=0.036, mean_size=0.31, max_size=18.08(497), time=2610.39
epoch=65800, loss=7.11e-03, min_loss=6.96e-03, kld=12.30, recon=6.50e-03, size_dis=0.036, mean_size=0.33, max_size=29.82(497), time=2613.68
epoch=65900, loss=6.99e-03, min_loss=6.97e-03, kld=12.24, recon=6.38e-03, size_dis=0.036, mean_size=0.34, max_size=31.64(497), time=2616.84
epoch=66000, loss=7.06e-03, min_loss=6.96e-03, kld=12.12, recon=6.45e-03, size_dis=0.036, mean_size=0.29, max_size=11.10(497), time=2620.07

8024, 35791, acc=2.53e-02, 2.95e-02, 4.27e-02, cov=2.73e-02, 3.56e-02, 7.48e-02

epoch=66100, loss=7.05e-03, min_loss=6.97e-03, kld=12.17, recon=6.45e-03, size_dis=0.036, mean_size=0.36, max_size=28.24(997), time=2633.98
epoch=66200, loss=7.04e-03, min_loss=6.96e-03, kld=12.25, recon=6.42e-03, size_dis=0.036, mean_size=0.31, max_size=18.33(497), time=2637.10
epoch=66300, loss=7.10e-03, min_loss=6.96e-03, kld=12.21, recon=6.49e-03, size_dis=0.036, mean_size=0.29, max_size=14.12(497), time=2640.12
epoch=66400, loss=7.03e-03, min_loss=6.96e-03, kld=12.23, recon=6.42e-03, size_dis=0.036, mean_size=0.31, max_size=14.66(496), time=2643.30
epoch=66500, loss=7.07e-03, min_loss=6.97e-03, kld=12.40, recon=6.45e-03, size_dis=0.036, mean_size=0.32, max_size=19.48(496), time=2646.45
epoch=66600, loss=7.28e-03, min_loss=6.95e-03, kld=13.03, recon=6.63e-03, size_dis=0.037, mean_size=0.30, max_size=15.56(496), time=2649.45
epoch=66700, loss=7.03e-03, min_loss=6.96e-03, kld=12.31, recon=6.41e-03, size_dis=0.036, mean_size=0.30, max_size=17.46(497), time=2652.24
epoch=66800, loss=7.03e-03, min_loss=6.94e-03, kld=12.18, recon=6.42e-03, size_dis=0.036, mean_size=0.30, max_size=12.89(497), time=2655.20
epoch=66900, loss=7.00e-03, min_loss=6.96e-03, kld=12.21, recon=6.39e-03, size_dis=0.036, mean_size=0.32, max_size=23.51(496), time=2658.39
epoch=67000, loss=7.08e-03, min_loss=6.98e-03, kld=12.16, recon=6.48e-03, size_dis=0.036, mean_size=0.30, max_size=14.44(496), time=2661.41

7222, 35791, acc=2.42e-02, 2.83e-02, 4.02e-02, cov=2.70e-02, 3.74e-02, 7.23e-02

epoch=67100, loss=7.23e-03, min_loss=6.94e-03, kld=12.61, recon=6.60e-03, size_dis=0.037, mean_size=0.32, max_size=20.08(497), time=2673.48
epoch=67200, loss=6.97e-03, min_loss=6.93e-03, kld=12.37, recon=6.35e-03, size_dis=0.036, mean_size=0.32, max_size=27.22(496), time=2676.59
epoch=67300, loss=7.03e-03, min_loss=6.94e-03, kld=12.31, recon=6.41e-03, size_dis=0.036, mean_size=0.32, max_size=19.53(496), time=2679.65
epoch=67400, loss=7.05e-03, min_loss=6.96e-03, kld=12.21, recon=6.44e-03, size_dis=0.036, mean_size=0.30, max_size=20.12(497), time=2682.73
epoch=67500, loss=7.04e-03, min_loss=6.95e-03, kld=12.18, recon=6.43e-03, size_dis=0.036, mean_size=0.30, max_size=18.28(496), time=2685.85
epoch=67600, loss=7.17e-03, min_loss=6.95e-03, kld=12.11, recon=6.56e-03, size_dis=0.037, mean_size=0.34, max_size=18.81(496), time=2689.04
epoch=67700, loss=6.99e-03, min_loss=6.95e-03, kld=12.18, recon=6.38e-03, size_dis=0.036, mean_size=0.33, max_size=27.18(496), time=2692.17
epoch=67800, loss=6.99e-03, min_loss=6.94e-03, kld=12.24, recon=6.37e-03, size_dis=0.036, mean_size=0.31, max_size=21.70(496), time=2695.08
epoch=67900, loss=7.02e-03, min_loss=6.95e-03, kld=12.36, recon=6.40e-03, size_dis=0.036, mean_size=0.31, max_size=15.59(497), time=2698.02
epoch=68000, loss=7.08e-03, min_loss=6.92e-03, kld=12.25, recon=6.47e-03, size_dis=0.036, mean_size=0.30, max_size=13.25(496), time=2700.99

7674, 35791, acc=2.57e-02, 3.00e-02, 4.28e-02, cov=2.63e-02, 3.55e-02, 7.51e-02

epoch=68100, loss=7.03e-03, min_loss=6.98e-03, kld=12.34, recon=6.41e-03, size_dis=0.036, mean_size=0.29, max_size=15.67(497), time=2713.69
epoch=68200, loss=7.05e-03, min_loss=6.95e-03, kld=12.30, recon=6.43e-03, size_dis=0.036, mean_size=0.30, max_size=20.51(496), time=2716.77
epoch=68300, loss=7.01e-03, min_loss=6.95e-03, kld=12.31, recon=6.40e-03, size_dis=0.036, mean_size=0.30, max_size=14.35(496), time=2719.81
epoch=68400, loss=6.99e-03, min_loss=6.96e-03, kld=12.33, recon=6.37e-03, size_dis=0.036, mean_size=0.30, max_size=17.38(496), time=2722.87
epoch=68500, loss=6.99e-03, min_loss=6.94e-03, kld=12.37, recon=6.38e-03, size_dis=0.036, mean_size=0.29, max_size=11.25(497), time=2726.08
epoch=68600, loss=7.08e-03, min_loss=6.91e-03, kld=12.26, recon=6.46e-03, size_dis=0.036, mean_size=0.29, max_size=10.41(496), time=2729.13
epoch=68700, loss=6.97e-03, min_loss=6.94e-03, kld=12.28, recon=6.35e-03, size_dis=0.036, mean_size=0.30, max_size=15.91(497), time=2732.26
epoch=68800, loss=7.59e-03, min_loss=6.95e-03, kld=12.44, recon=6.97e-03, size_dis=0.038, mean_size=0.39, max_size=29.92(496), time=2735.40
epoch=68900, loss=7.12e-03, min_loss=6.94e-03, kld=12.38, recon=6.50e-03, size_dis=0.036, mean_size=0.31, max_size=24.04(496), time=2738.11
epoch=69000, loss=7.05e-03, min_loss=6.95e-03, kld=12.26, recon=6.43e-03, size_dis=0.037, mean_size=0.32, max_size=17.48(497), time=2741.04

7994, 35791, acc=2.58e-02, 3.00e-02, 4.05e-02, cov=2.60e-02, 3.65e-02, 6.73e-02

epoch=69100, loss=7.04e-03, min_loss=6.94e-03, kld=12.36, recon=6.43e-03, size_dis=0.036, mean_size=0.29, max_size=8.69(496), time=2753.63
epoch=69200, loss=7.01e-03, min_loss=6.91e-03, kld=12.38, recon=6.39e-03, size_dis=0.036, mean_size=0.29, max_size=8.98(497), time=2756.78
epoch=69300, loss=7.08e-03, min_loss=6.93e-03, kld=12.15, recon=6.48e-03, size_dis=0.036, mean_size=0.30, max_size=15.53(497), time=2760.04
epoch=69400, loss=6.96e-03, min_loss=6.95e-03, kld=12.29, recon=6.35e-03, size_dis=0.036, mean_size=0.33, max_size=33.08(997), time=2763.13
epoch=69500, loss=7.04e-03, min_loss=6.94e-03, kld=12.15, recon=6.44e-03, size_dis=0.036, mean_size=0.29, max_size=13.28(497), time=2766.33
epoch=69600, loss=6.98e-03, min_loss=6.93e-03, kld=12.20, recon=6.37e-03, size_dis=0.036, mean_size=0.30, max_size=15.23(497), time=2769.51
epoch=69700, loss=7.23e-03, min_loss=6.95e-03, kld=12.22, recon=6.61e-03, size_dis=0.037, mean_size=0.37, max_size=37.01(496), time=2772.69
epoch=69800, loss=7.05e-03, min_loss=6.93e-03, kld=12.15, recon=6.44e-03, size_dis=0.036, mean_size=0.32, max_size=22.37(496), time=2776.54
epoch=69900, loss=6.98e-03, min_loss=6.93e-03, kld=12.24, recon=6.37e-03, size_dis=0.036, mean_size=0.30, max_size=20.61(497), time=2779.95
epoch=70000, loss=7.06e-03, min_loss=6.94e-03, kld=12.09, recon=6.46e-03, size_dis=0.036, mean_size=0.31, max_size=23.33(496), time=2783.06

8017, 35791, acc=2.52e-02, 2.98e-02, 4.40e-02, cov=2.62e-02, 3.67e-02, 7.06e-02

epoch=70100, loss=7.05e-03, min_loss=6.92e-03, kld=12.24, recon=6.44e-03, size_dis=0.036, mean_size=0.30, max_size=14.15(496), time=2795.91
epoch=70200, loss=7.02e-03, min_loss=6.95e-03, kld=12.18, recon=6.41e-03, size_dis=0.036, mean_size=0.30, max_size=11.78(497), time=2799.06
epoch=70300, loss=7.06e-03, min_loss=6.94e-03, kld=12.22, recon=6.44e-03, size_dis=0.036, mean_size=0.31, max_size=21.74(496), time=2802.20
epoch=70400, loss=6.98e-03, min_loss=6.92e-03, kld=12.25, recon=6.37e-03, size_dis=0.036, mean_size=0.32, max_size=27.33(496), time=2805.38
epoch=70500, loss=7.00e-03, min_loss=6.94e-03, kld=12.21, recon=6.38e-03, size_dis=0.036, mean_size=0.32, max_size=19.70(496), time=2808.25
epoch=70600, loss=7.00e-03, min_loss=6.92e-03, kld=12.13, recon=6.39e-03, size_dis=0.036, mean_size=0.31, max_size=15.69(497), time=2811.02
epoch=70700, loss=6.98e-03, min_loss=6.92e-03, kld=12.38, recon=6.36e-03, size_dis=0.036, mean_size=0.32, max_size=28.50(497), time=2814.15
epoch=70800, loss=7.14e-03, min_loss=6.96e-03, kld=12.93, recon=6.49e-03, size_dis=0.036, mean_size=0.32, max_size=26.24(496), time=2817.23
epoch=70900, loss=7.00e-03, min_loss=6.95e-03, kld=12.15, recon=6.39e-03, size_dis=0.036, mean_size=0.32, max_size=24.09(497), time=2820.19
epoch=71000, loss=7.02e-03, min_loss=6.92e-03, kld=12.28, recon=6.41e-03, size_dis=0.036, mean_size=0.30, max_size=19.01(497), time=2823.22

8231, 35791, acc=2.54e-02, 3.05e-02, 4.32e-02, cov=2.68e-02, 3.54e-02, 6.98e-02

epoch=71100, loss=6.99e-03, min_loss=6.94e-03, kld=12.23, recon=6.38e-03, size_dis=0.036, mean_size=0.31, max_size=22.98(496), time=2836.94
epoch=71200, loss=6.98e-03, min_loss=6.91e-03, kld=12.28, recon=6.37e-03, size_dis=0.036, mean_size=0.29, max_size=15.15(496), time=2839.96
epoch=71300, loss=6.97e-03, min_loss=6.93e-03, kld=12.31, recon=6.35e-03, size_dis=0.036, mean_size=0.38, max_size=70.40(999), time=2843.10
epoch=71400, loss=6.98e-03, min_loss=6.94e-03, kld=12.26, recon=6.37e-03, size_dis=0.036, mean_size=0.29, max_size=9.69(497), time=2846.25
epoch=71500, loss=7.05e-03, min_loss=6.93e-03, kld=12.30, recon=6.43e-03, size_dis=0.036, mean_size=0.30, max_size=11.56(496), time=2849.39
epoch=71600, loss=7.01e-03, min_loss=6.93e-03, kld=12.31, recon=6.40e-03, size_dis=0.036, mean_size=0.29, max_size=16.09(497), time=2852.54
epoch=71700, loss=7.02e-03, min_loss=6.93e-03, kld=12.21, recon=6.41e-03, size_dis=0.036, mean_size=0.31, max_size=18.55(497), time=2855.66
epoch=71800, loss=7.06e-03, min_loss=6.93e-03, kld=12.32, recon=6.45e-03, size_dis=0.036, mean_size=0.33, max_size=26.43(496), time=2858.80
epoch=71900, loss=7.07e-03, min_loss=6.93e-03, kld=12.39, recon=6.45e-03, size_dis=0.036, mean_size=0.31, max_size=18.60(496), time=2861.93
epoch=72000, loss=6.98e-03, min_loss=6.94e-03, kld=12.20, recon=6.37e-03, size_dis=0.036, mean_size=0.31, max_size=11.05(496), time=2865.07

7425, 35791, acc=2.59e-02, 2.97e-02, 4.57e-02, cov=2.71e-02, 3.52e-02, 6.79e-02

epoch=72100, loss=6.99e-03, min_loss=6.93e-03, kld=12.07, recon=6.39e-03, size_dis=0.036, mean_size=0.30, max_size=18.66(496), time=2880.58
epoch=72200, loss=7.18e-03, min_loss=6.94e-03, kld=12.29, recon=6.57e-03, size_dis=0.036, mean_size=0.28, max_size=7.60(496), time=2883.71
epoch=72300, loss=7.01e-03, min_loss=6.92e-03, kld=12.10, recon=6.40e-03, size_dis=0.036, mean_size=0.31, max_size=20.79(496), time=2886.84
epoch=72400, loss=6.94e-03, min_loss=6.93e-03, kld=12.24, recon=6.33e-03, size_dis=0.036, mean_size=0.30, max_size=16.53(496), time=2889.97
epoch=72500, loss=7.10e-03, min_loss=6.93e-03, kld=13.15, recon=6.44e-03, size_dis=0.037, mean_size=0.34, max_size=34.50(462), time=2892.81
epoch=72600, loss=6.99e-03, min_loss=6.92e-03, kld=12.56, recon=6.36e-03, size_dis=0.036, mean_size=0.29, max_size=17.11(497), time=2895.86
epoch=72700, loss=6.97e-03, min_loss=6.95e-03, kld=12.30, recon=6.35e-03, size_dis=0.036, mean_size=0.31, max_size=23.96(497), time=2898.80
epoch=72800, loss=6.97e-03, min_loss=6.92e-03, kld=12.27, recon=6.35e-03, size_dis=0.036, mean_size=0.30, max_size=16.51(497), time=2901.93
epoch=72900, loss=6.98e-03, min_loss=6.93e-03, kld=12.28, recon=6.36e-03, size_dis=0.036, mean_size=0.30, max_size=12.23(996), time=2905.12
epoch=73000, loss=6.99e-03, min_loss=6.93e-03, kld=12.24, recon=6.38e-03, size_dis=0.036, mean_size=0.30, max_size=15.72(497), time=2908.27

8483, 35791, acc=2.59e-02, 3.07e-02, 3.79e-02, cov=2.59e-02, 3.54e-02, 6.52e-02

epoch=73100, loss=6.99e-03, min_loss=6.95e-03, kld=12.31, recon=6.37e-03, size_dis=0.036, mean_size=0.29, max_size=9.98(497), time=2923.70
epoch=73200, loss=7.03e-03, min_loss=6.91e-03, kld=12.30, recon=6.42e-03, size_dis=0.036, mean_size=0.32, max_size=15.47(497), time=2926.80
epoch=73300, loss=7.05e-03, min_loss=6.93e-03, kld=12.43, recon=6.43e-03, size_dis=0.036, mean_size=0.29, max_size=9.29(496), time=2929.95
epoch=73400, loss=7.06e-03, min_loss=6.94e-03, kld=12.12, recon=6.45e-03, size_dis=0.036, mean_size=0.29, max_size=14.38(497), time=2933.09
epoch=73500, loss=6.99e-03, min_loss=6.95e-03, kld=12.27, recon=6.37e-03, size_dis=0.036, mean_size=0.32, max_size=22.63(496), time=2936.23
epoch=73600, loss=7.03e-03, min_loss=6.93e-03, kld=12.20, recon=6.42e-03, size_dis=0.036, mean_size=0.29, max_size=8.57(996), time=2939.37
epoch=73700, loss=7.03e-03, min_loss=6.93e-03, kld=12.25, recon=6.42e-03, size_dis=0.036, mean_size=0.30, max_size=10.38(497), time=2942.51
epoch=73800, loss=7.00e-03, min_loss=6.93e-03, kld=12.25, recon=6.39e-03, size_dis=0.036, mean_size=0.29, max_size=9.60(497), time=2945.65
epoch=73900, loss=7.15e-03, min_loss=6.93e-03, kld=12.12, recon=6.55e-03, size_dis=0.037, mean_size=0.32, max_size=21.62(496), time=2948.78
epoch=74000, loss=7.01e-03, min_loss=6.95e-03, kld=12.55, recon=6.38e-03, size_dis=0.036, mean_size=0.30, max_size=12.85(496), time=2951.91

8743, 35791, acc=2.52e-02, 3.01e-02, 4.23e-02, cov=2.58e-02, 3.35e-02, 6.57e-02

epoch=74100, loss=6.99e-03, min_loss=6.94e-03, kld=12.46, recon=6.37e-03, size_dis=0.036, mean_size=0.28, max_size=11.37(496), time=2967.37
epoch=74200, loss=7.02e-03, min_loss=6.93e-03, kld=12.19, recon=6.41e-03, size_dis=0.036, mean_size=0.30, max_size=18.80(497), time=2970.51
epoch=74300, loss=6.99e-03, min_loss=6.94e-03, kld=12.35, recon=6.38e-03, size_dis=0.036, mean_size=0.29, max_size=15.49(496), time=2973.66
epoch=74400, loss=6.96e-03, min_loss=6.95e-03, kld=12.18, recon=6.35e-03, size_dis=0.036, mean_size=0.29, max_size=8.44(496), time=2976.72
epoch=74500, loss=6.99e-03, min_loss=6.93e-03, kld=12.23, recon=6.37e-03, size_dis=0.036, mean_size=0.29, max_size=12.47(496), time=2979.87
epoch=74600, loss=6.97e-03, min_loss=6.90e-03, kld=12.33, recon=6.35e-03, size_dis=0.036, mean_size=0.30, max_size=17.43(496), time=2983.16
epoch=74700, loss=7.20e-03, min_loss=6.93e-03, kld=12.35, recon=6.58e-03, size_dis=0.037, mean_size=0.30, max_size=16.73(497), time=2986.41
epoch=74800, loss=6.98e-03, min_loss=6.92e-03, kld=12.32, recon=6.36e-03, size_dis=0.036, mean_size=0.29, max_size=16.28(496), time=2989.69
epoch=74900, loss=7.11e-03, min_loss=6.94e-03, kld=12.13, recon=6.51e-03, size_dis=0.036, mean_size=0.30, max_size=20.18(497), time=2992.67
epoch=75000, loss=6.96e-03, min_loss=6.93e-03, kld=12.34, recon=6.34e-03, size_dis=0.036, mean_size=0.30, max_size=19.10(497), time=2995.45

7961, 35791, acc=2.54e-02, 3.07e-02, 4.13e-02, cov=2.63e-02, 3.55e-02, 7.18e-02

epoch=75100, loss=7.06e-03, min_loss=6.93e-03, kld=12.01, recon=6.46e-03, size_dis=0.036, mean_size=0.33, max_size=25.09(496), time=3007.06
epoch=75200, loss=6.96e-03, min_loss=6.92e-03, kld=12.29, recon=6.35e-03, size_dis=0.036, mean_size=0.30, max_size=16.41(496), time=3009.78
epoch=75300, loss=7.05e-03, min_loss=6.94e-03, kld=12.54, recon=6.43e-03, size_dis=0.036, mean_size=0.30, max_size=14.03(496), time=3012.45
epoch=75400, loss=7.01e-03, min_loss=6.91e-03, kld=12.19, recon=6.41e-03, size_dis=0.036, mean_size=0.30, max_size=13.88(497), time=3015.13
epoch=75500, loss=7.19e-03, min_loss=6.91e-03, kld=12.88, recon=6.54e-03, size_dis=0.037, mean_size=0.34, max_size=36.33(496), time=3017.92
epoch=75600, loss=7.01e-03, min_loss=6.94e-03, kld=12.24, recon=6.40e-03, size_dis=0.036, mean_size=0.30, max_size=13.08(496), time=3020.74
epoch=75700, loss=6.95e-03, min_loss=6.91e-03, kld=12.21, recon=6.34e-03, size_dis=0.036, mean_size=0.31, max_size=23.21(496), time=3023.49
epoch=75800, loss=6.94e-03, min_loss=6.92e-03, kld=12.12, recon=6.34e-03, size_dis=0.036, mean_size=0.29, max_size=13.89(496), time=3026.35
epoch=75900, loss=7.05e-03, min_loss=6.92e-03, kld=12.17, recon=6.44e-03, size_dis=0.036, mean_size=0.31, max_size=22.24(496), time=3029.05
epoch=76000, loss=7.07e-03, min_loss=6.91e-03, kld=12.49, recon=6.45e-03, size_dis=0.036, mean_size=0.33, max_size=38.76(997), time=3031.82

